timestamp,shift,inflow_m3,outflow_m3,is_backwash,turbidity_ntu,ph_air_baku,pac_used_kg,pac_ideal_kg,water_loss_m3,loss_percentage,status_neraca_air,pac_waste_kg,waste_cost_idr,turbidity_category
2026-08-12 08:00:00,Shift 1 (Pagi),8874.47,8644.86,0,136.4,7.12,424.99,300.23,229.60999999999876,2.58730943932425,Normal,124.75999999999999,810939.9999999999,Sedang (50-150 NTU)
2026-08-12 09:00:00,Shift 1 (Pagi),8701.53,8416.71,0,82.4,7.34,322.11,219.18,284.8200000000015,3.2732174686520823,Normal,102.93,669045.0,Sedang (50-150 NTU)
2026-08-12 10:00:00,Shift 1 (Pagi),8552.77,8256.8,0,98.1,7.09,347.28,236.9,295.97000000000116,3.460516300566964,Normal,110.37999999999997,717469.9999999998,Sedang (50-150 NTU)
2026-08-12 11:00:00,Shift 1 (Pagi),8769.32,8546.38,0,58.5,7.31,250.85,187.36,222.9400000000005,2.5422723768775746,Normal,63.48999999999998,412684.9999999999,Sedang (50-150 NTU)
2026-08-12 12:00:00,Shift 1 (Pagi),8729.86,8436.86,0,59.5,6.94,278.32,187.84,293.0,3.356296664551321,Normal,90.47999999999999,588119.9999999999,Sedang (50-150 NTU)
2026-08-12 13:00:00,Shift 1 (Pagi),8609.97,7955.14,1,47.2,6.96,268.72,168.27,654.829999999999,7.605485268822064,Normal (Proses Backwash),100.45000000000002,652925.0000000001,Rendah (<50 NTU)
2026-08-12 14:00:00,Shift 1 (Pagi),8710.47,8481.02,0,58.8,7.41,266.18,186.41,229.4499999999989,2.6341862149803505,Normal,79.77000000000001,518505.00000000006,Sedang (50-150 NTU)
2026-08-12 15:00:00,Shift 1 (Pagi),8642.2,8406.77,0,69.3,7.39,253.61,199.49,235.4300000000003,2.7241905996158415,Normal,54.120000000000005,351780.00000000006,Sedang (50-150 NTU)
2026-08-12 16:00:00,Shift 2 (Sore),8717.03,8434.74,0,130.3,7.33,387.51,286.4,282.2900000000009,3.238373620373004,Normal,101.11000000000001,657215.0000000001,Sedang (50-150 NTU)
2026-08-12 17:00:00,Shift 2 (Sore),8799.32,8545.44,0,55.4,7.22,227.29,183.64,253.8799999999992,2.8852229490460535,Normal,43.650000000000006,283725.00000000006,Sedang (50-150 NTU)
2026-08-12 18:00:00,Shift 2 (Sore),8937.9,8605.43,0,183.5,6.72,577.48,369.74,332.46999999999935,3.719777576388182,Normal,207.74,1350310.0,Tinggi (150-300 NTU)
2026-08-12 19:00:00,Shift 2 (Sore),8514.33,8210.85,0,101.8,7.19,362.85,240.89,303.47999999999956,3.5643438767348643,Normal,121.96000000000004,792740.0000000002,Sedang (50-150 NTU)
2026-08-12 20:00:00,Shift 2 (Sore),9019.96,8679.12,0,93.0,7.29,332.85,242.49,340.8399999999983,3.77873072607859,Normal,90.36000000000001,587340.0000000001,Sedang (50-150 NTU)
2026-08-12 21:00:00,Shift 2 (Sore),8407.19,8168.63,0,79.8,7.09,265.63,208.2,238.5600000000004,2.8375711741973286,Normal,57.43000000000001,373295.00000000006,Sedang (50-150 NTU)
2026-08-12 22:00:00,Shift 2 (Sore),8677.23,8350.91,0,73.7,7.06,276.1,206.41,326.3199999999997,3.7606471189538566,Normal,69.69000000000003,452985.0000000002,Sedang (50-150 NTU)
2026-08-12 23:00:00,Shift 2 (Sore),8788.25,8519.27,0,62.1,7.49,261.87,192.81,268.97999999999956,3.0606776093078776,Normal,69.06,448890.0,Sedang (50-150 NTU)
2026-08-13 00:00:00,Shift 3 (Malam),8742.15,8484.1,0,44.9,7.19,241.1,167.76,258.0499999999993,2.951791035386024,Normal,73.34,476710.0,Rendah (<50 NTU)
2026-08-13 01:00:00,Shift 3 (Malam),8606.6,8005.8,1,56.2,7.29,258.92,180.61,600.8000000000002,6.980689238491392,Normal (Proses Backwash),78.31,509015.0,Sedang (50-150 NTU)
2026-08-13 02:00:00,Shift 3 (Malam),8668.78,8446.12,0,151.8,7.35,492.96,314.54,222.65999999999985,2.568527520596899,Normal,178.41999999999996,1159729.9999999998,Tinggi (150-300 NTU)
2026-08-13 03:00:00,Shift 3 (Malam),8626.05,8332.8,0,99.2,7.0,325.08,240.37,293.25,3.3995861373398024,Normal,84.70999999999998,550614.9999999999,Sedang (50-150 NTU)
2026-08-13 04:00:00,Shift 3 (Malam),8611.6,8345.04,0,151.2,7.24,394.6,311.61,266.5599999999995,3.095359747317566,Normal,82.99000000000001,539435.0000000001,Tinggi (150-300 NTU)
2026-08-13 05:00:00,Shift 3 (Malam),8827.44,8580.76,0,61.5,7.46,251.29,192.79,246.6800000000003,2.7944681583788764,Normal,58.5,380250.0,Sedang (50-150 NTU)
2026-08-13 06:00:00,Shift 3 (Malam),8753.55,8464.85,0,51.6,7.56,252.31,177.29,288.6999999999989,3.2980904890015927,Normal,75.02000000000001,487630.00000000006,Sedang (50-150 NTU)
2026-08-13 07:00:00,Shift 3 (Malam),8596.06,8352.91,0,79.5,7.21,286.5,212.43,243.14999999999964,2.8286214847267193,Normal,74.07,481454.99999999994,Sedang (50-150 NTU)
2026-08-13 08:00:00,Shift 1 (Pagi),8834.94,8547.72,0,56.9,7.15,260.12,186.5,287.22000000000116,3.2509558638768477,Normal,73.62,478530.00000000006,Sedang (50-150 NTU)
2026-08-13 09:00:00,Shift 1 (Pagi),8746.09,8486.6,0,86.3,7.25,311.04,225.77,259.4899999999998,2.9669257919824723,Normal,85.27000000000001,554255.0000000001,Sedang (50-150 NTU)
2026-08-13 10:00:00,Shift 1 (Pagi),8821.93,8506.93,0,41.9,7.25,252.59,165.07,315.0,3.5706472393229145,Normal,87.52000000000001,568880.0000000001,Rendah (<50 NTU)
2026-08-13 11:00:00,Shift 1 (Pagi),8794.44,8480.75,0,36.1,7.48,213.22,156.36,313.6900000000005,3.566912731225644,Normal,56.859999999999985,369589.9999999999,Rendah (<50 NTU)
2026-08-13 12:00:00,Shift 1 (Pagi),8575.65,8308.04,0,91.5,7.0,316.59,228.46,267.60999999999876,3.1205797811244484,Normal,88.12999999999997,572844.9999999998,Sedang (50-150 NTU)
2026-08-13 13:00:00,Shift 1 (Pagi),8615.97,7981.28,1,153.7,7.14,473.4,315.32,634.6899999999996,7.366436976916117,Normal (Proses Backwash),158.07999999999998,1027519.9999999999,Tinggi (150-300 NTU)
2026-08-13 14:00:00,Shift 1 (Pagi),8812.09,8550.26,0,93.2,6.98,323.98,237.18,261.8299999999999,2.9712588046649535,Normal,86.80000000000001,564200.0000000001,Sedang (50-150 NTU)
2026-08-13 15:00:00,Shift 1 (Pagi),8791.56,8479.68,0,98.7,7.0,359.3,244.37,311.8799999999992,3.5474932776435493,Normal,114.93,747045.0,Sedang (50-150 NTU)
2026-08-13 16:00:00,Shift 2 (Sore),8696.86,8442.34,0,80.9,7.28,316.76,216.87,254.52000000000044,2.926573498941002,Normal,99.88999999999999,649284.9999999999,Sedang (50-150 NTU)
2026-08-13 17:00:00,Shift 2 (Sore),8717.6,8475.97,0,84.1,7.36,319.6,221.86,241.63000000000102,2.7717491052583396,Normal,97.74000000000001,635310.0000000001,Sedang (50-150 NTU)
2026-08-13 18:00:00,Shift 2 (Sore),8891.65,8659.57,0,44.2,7.07,221.45,169.59,232.07999999999993,2.6100892410295047,Normal,51.859999999999985,337089.9999999999,Rendah (<50 NTU)
2026-08-13 19:00:00,Shift 2 (Sore),8611.26,8343.74,0,57.7,7.35,284.47,182.89,267.52000000000044,3.1066301563302052,Normal,101.58000000000004,660270.0000000002,Sedang (50-150 NTU)
2026-08-13 20:00:00,Shift 2 (Sore),8782.06,8507.47,0,129.7,7.42,477.61,287.7,274.59000000000015,3.126715144282778,Normal,189.91000000000003,1234415.0000000002,Sedang (50-150 NTU)
2026-08-13 21:00:00,Shift 2 (Sore),8669.67,8358.15,0,50.0,7.59,247.39,173.42,311.52000000000044,3.5932163507953643,Normal,73.97,480805.0,Rendah (<50 NTU)
2026-08-13 22:00:00,Shift 2 (Sore),8667.35,8425.74,0,68.7,7.21,261.99,199.21,241.61000000000058,2.78758790172314,Normal,62.78,408070.0,Sedang (50-150 NTU)
2026-08-13 23:00:00,Shift 2 (Sore),8864.82,8599.29,0,128.6,7.07,412.52,288.74,265.52999999999884,2.9953230860863376,Normal,123.77999999999997,804569.9999999998,Sedang (50-150 NTU)
2026-08-14 00:00:00,Shift 3 (Malam),8823.81,8510.49,0,83.1,7.0,258.73,223.2,313.3199999999997,3.5508470830627554,Normal,35.53000000000003,230945.0000000002,Sedang (50-150 NTU)
2026-08-14 01:00:00,Shift 3 (Malam),8822.03,8127.02,1,84.9,6.98,232.59,225.64,695.0100000000002,7.878118754980432,Normal (Proses Backwash),6.950000000000017,45175.00000000011,Sedang (50-150 NTU)
2026-08-14 02:00:00,Shift 3 (Malam),8895.82,8628.95,0,68.9,7.45,219.03,204.76,266.869999999999,2.999948290320611,Normal,14.27000000000001,92755.00000000007,Sedang (50-150 NTU)
2026-08-14 03:00:00,Shift 3 (Malam),8703.15,8433.63,0,105.0,6.9,277.48,250.6,269.52000000000044,3.096809775770847,Normal,26.880000000000024,174720.00000000015,Sedang (50-150 NTU)
2026-08-14 04:00:00,Shift 3 (Malam),8802.29,8547.53,0,116.1,7.44,316.54,269.11,254.76000000000022,2.8942468380387396,Normal,47.43000000000001,308295.00000000006,Sedang (50-150 NTU)
2026-08-14 05:00:00,Shift 3 (Malam),8653.46,8332.22,0,56.6,7.03,208.03,182.15,321.2399999999998,3.712272316506921,Normal,25.879999999999995,168219.99999999997,Sedang (50-150 NTU)
2026-08-14 06:00:00,Shift 3 (Malam),8748.62,8516.42,0,45.6,7.06,193.35,168.81,232.20000000000073,2.6541328803857147,Normal,24.539999999999992,159509.99999999994,Rendah (<50 NTU)
2026-08-14 07:00:00,Shift 3 (Malam),8680.48,8358.1,0,38.0,7.17,164.19,156.99,322.3799999999992,3.713849925349741,Normal,7.199999999999989,46799.99999999993,Rendah (<50 NTU)
2026-08-14 08:00:00,Shift 1 (Pagi),8714.55,8419.21,0,96.7,7.06,266.26,239.41,295.34000000000015,3.3890447584786383,Normal,26.849999999999994,174524.99999999997,Sedang (50-150 NTU)
2026-08-14 09:00:00,Shift 1 (Pagi),8789.27,8508.8,0,92.1,7.39,240.16,234.93,280.47000000000116,3.1910499961885477,Normal,5.22999999999999,33994.999999999935,Sedang (50-150 NTU)
2026-08-14 10:00:00,Shift 1 (Pagi),8577.27,8359.19,0,208.2,7.56,446.06,388.68,218.07999999999993,2.5425339297935117,Normal,57.379999999999995,372969.99999999994,Tinggi (150-300 NTU)
2026-08-14 11:00:00,Shift 1 (Pagi),9013.86,8732.78,0,81.1,7.07,263.79,225.06,281.0799999999999,3.1183089153814225,Normal,38.73000000000002,251745.00000000012,Sedang (50-150 NTU)
2026-08-14 12:00:00,Shift 1 (Pagi),8549.1,8290.05,0,75.2,7.11,230.93,205.41,259.0500000000011,3.030143523879719,Normal,25.52000000000001,165880.00000000006,Sedang (50-150 NTU)
2026-08-14 13:00:00,Shift 1 (Pagi),8517.87,7907.07,1,87.6,7.17,232.75,221.54,610.8000000000011,7.170806786203605,Normal (Proses Backwash),11.210000000000008,72865.00000000006,Sedang (50-150 NTU)
2026-08-14 14:00:00,Shift 1 (Pagi),8873.72,8576.15,0,89.5,7.31,248.5,233.62,297.5699999999997,3.3533850515905366,Normal,14.879999999999995,96719.99999999997,Sedang (50-150 NTU)
2026-08-14 15:00:00,Shift 1 (Pagi),8818.75,8486.94,0,72.8,7.17,255.4,208.58,331.8099999999995,3.7625513819985765,Normal,46.81999999999999,304329.99999999994,Sedang (50-150 NTU)
2026-08-14 16:00:00,Shift 2 (Sore),8793.62,8509.51,0,57.3,7.48,195.76,186.09,284.1100000000006,3.2308651044734766,Normal,9.669999999999987,62854.99999999992,Sedang (50-150 NTU)
2026-08-14 17:00:00,Shift 2 (Sore),8794.25,8492.68,0,79.3,7.43,252.65,217.05,301.5699999999997,3.4291724706484317,Normal,35.599999999999994,231399.99999999997,Sedang (50-150 NTU)
2026-08-14 18:00:00,Shift 2 (Sore),8698.16,8472.97,0,78.0,6.96,235.79,212.98,225.1900000000005,2.5889383501798138,Normal,22.810000000000002,148265.00000000003,Sedang (50-150 NTU)
2026-08-14 19:00:00,Shift 2 (Sore),8565.41,8304.77,0,77.5,7.3,220.16,209.02,260.6399999999994,3.0429366486834772,Normal,11.139999999999986,72409.99999999991,Sedang (50-150 NTU)
2026-08-14 20:00:00,Shift 2 (Sore),8711.37,8480.41,0,109.7,7.5,250.41,257.51,230.96000000000095,2.65124773715272,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-14 21:00:00,Shift 2 (Sore),8598.43,8314.97,0,78.7,7.1,231.91,211.41,283.46000000000095,3.296648341615864,Normal,20.5,133250.0,Sedang (50-150 NTU)
2026-08-14 22:00:00,Shift 2 (Sore),8846.27,8517.18,0,45.9,7.14,186.12,171.18,329.09000000000015,3.7200989795699217,Normal,14.939999999999998,97109.99999999999,Rendah (<50 NTU)
2026-08-14 23:00:00,Shift 2 (Sore),8677.94,8386.34,0,60.8,7.09,230.89,188.56,291.60000000000036,3.36024448198536,Normal,42.329999999999984,275144.9999999999,Sedang (50-150 NTU)
2026-08-15 00:00:00,Shift 3 (Malam),8576.18,8353.21,0,72.5,7.1,204.6,202.34,222.97000000000116,2.59987546903168,Normal,2.259999999999991,14689.999999999942,Sedang (50-150 NTU)
2026-08-15 01:00:00,Shift 3 (Malam),8651.79,8015.61,1,80.2,6.87,271.48,214.85,636.1800000000012,7.353160444254901,Normal (Proses Backwash),56.630000000000024,368095.0000000002,Sedang (50-150 NTU)
2026-08-15 02:00:00,Shift 3 (Malam),8761.94,8480.17,0,97.6,6.93,268.61,241.93,281.77000000000044,3.2158403275986873,Normal,26.680000000000007,173420.00000000006,Sedang (50-150 NTU)
2026-08-15 03:00:00,Shift 3 (Malam),8615.44,8354.9,0,80.5,7.22,237.93,214.31,260.5400000000009,3.0241055593214146,Normal,23.620000000000005,153530.00000000003,Sedang (50-150 NTU)
2026-08-15 04:00:00,Shift 3 (Malam),8576.67,8269.3,0,36.3,7.5,157.75,152.78,307.3700000000008,3.583791844620357,Normal,4.969999999999999,32304.999999999993,Rendah (<50 NTU)
2026-08-15 05:00:00,Shift 3 (Malam),8736.55,8425.61,0,47.8,7.08,189.68,171.62,310.9399999999987,3.559070800258669,Normal,18.060000000000002,117390.00000000001,Rendah (<50 NTU)
2026-08-15 06:00:00,Shift 3 (Malam),8736.74,8448.84,0,100.4,7.07,274.12,245.22,287.89999999999964,3.295279474952896,Normal,28.900000000000006,187850.00000000003,Sedang (50-150 NTU)
2026-08-15 07:00:00,Shift 3 (Malam),8623.96,8366.49,0,71.7,7.54,233.73,202.37,257.46999999999935,2.9855194133553424,Normal,31.359999999999985,203839.9999999999,Sedang (50-150 NTU)
2026-08-15 08:00:00,Shift 1 (Pagi),8629.34,8384.97,0,83.3,6.98,219.0,218.62,244.3700000000008,2.8318504080265794,Normal,0.37999999999999545,2469.9999999999704,Sedang (50-150 NTU)
2026-08-15 09:00:00,Shift 1 (Pagi),8734.81,8504.42,0,68.1,6.87,238.44,199.94,230.38999999999942,2.637607457975611,Normal,38.5,250250.0,Sedang (50-150 NTU)
2026-08-15 10:00:00,Shift 1 (Pagi),8482.79,8231.58,0,60.7,7.03,204.24,184.18,251.21000000000095,2.961407744385997,Normal,20.060000000000002,130390.00000000001,Sedang (50-150 NTU)
2026-08-15 11:00:00,Shift 1 (Pagi),8488.88,8231.06,0,69.1,7.07,220.83,195.65,257.8199999999997,3.0371497771201823,Normal,25.180000000000007,163670.00000000006,Sedang (50-150 NTU)
2026-08-15 12:00:00,Shift 1 (Pagi),8592.23,8301.94,0,83.8,6.85,231.85,218.24,290.28999999999905,3.3785175676163126,Normal,13.609999999999985,88464.9999999999,Sedang (50-150 NTU)
2026-08-15 13:00:00,Shift 1 (Pagi),8667.98,7997.12,1,78.4,7.17,214.02,212.79,670.8599999999997,7.739519472818346,Normal (Proses Backwash),1.2300000000000182,7995.000000000118,Sedang (50-150 NTU)
2026-08-15 14:00:00,Shift 1 (Pagi),8746.64,8520.0,0,380.2,7.39,691.76,637.08,226.63999999999942,2.591166436483032,Normal,54.67999999999995,355419.99999999965,Ekstrem (>300 NTU)
2026-08-15 15:00:00,Shift 1 (Pagi),8921.3,8652.43,0,273.1,6.94,544.15,496.95,268.869999999999,3.0137984374474462,Normal,47.19999999999999,306799.99999999994,Tinggi (150-300 NTU)
2026-08-15 16:00:00,Shift 2 (Sore),8828.65,8587.07,0,315.7,7.22,534.86,551.87,241.57999999999993,2.7363186897203984,Normal,0.0,0.0,Ekstrem (>300 NTU)
2026-08-15 17:00:00,Shift 2 (Sore),8676.01,8441.42,0,268.5,7.28,545.29,476.88,234.59000000000015,2.7038926879982865,Normal,68.40999999999997,444664.99999999977,Tinggi (150-300 NTU)
2026-08-15 18:00:00,Shift 2 (Sore),8697.15,8386.18,0,402.5,7.18,770.52,664.4,310.96999999999935,3.5755391133877117,Normal,106.12,689780.0,Ekstrem (>300 NTU)
2026-08-15 19:00:00,Shift 2 (Sore),8549.62,8331.22,0,357.6,7.24,604.57,591.77,218.40000000000146,2.5544994982233296,Normal,12.800000000000068,83200.00000000044,Ekstrem (>300 NTU)
2026-08-15 20:00:00,Shift 2 (Sore),8697.22,8432.4,0,304.5,7.24,527.2,528.15,264.8199999999997,3.0448810079542628,Normal,0.0,0.0,Ekstrem (>300 NTU)
2026-08-15 21:00:00,Shift 2 (Sore),8656.7,8421.35,0,292.6,7.04,537.54,509.15,235.35000000000036,2.718703432023754,Normal,28.389999999999986,184534.9999999999,Tinggi (150-300 NTU)
2026-08-15 22:00:00,Shift 2 (Sore),8748.41,8429.69,0,329.9,7.5,613.15,566.73,318.71999999999935,3.64317630289389,Normal,46.41999999999996,301729.9999999997,Ekstrem (>300 NTU)
2026-08-15 23:00:00,Shift 2 (Sore),8575.92,8299.41,0,92.2,7.45,242.9,229.4,276.5100000000002,3.22426048750455,Normal,13.5,87750.0,Sedang (50-150 NTU)
2026-08-16 00:00:00,Shift 3 (Malam),8777.9,8532.05,0,77.8,7.44,230.78,214.65,245.85000000000036,2.800783786554875,Normal,16.129999999999995,104844.99999999997,Sedang (50-150 NTU)
2026-08-16 01:00:00,Shift 3 (Malam),8929.91,8268.34,1,99.6,7.4,273.81,249.43,661.5699999999997,7.408473321679611,Normal (Proses Backwash),24.379999999999995,158469.99999999997,Sedang (50-150 NTU)
2026-08-16 02:00:00,Shift 3 (Malam),8683.69,8384.02,0,127.7,6.89,273.38,281.68,299.6700000000001,3.450952302534983,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-16 03:00:00,Shift 3 (Malam),8760.26,8432.14,0,73.3,7.39,203.68,207.89,328.1200000000008,3.7455509311367563,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-16 04:00:00,Shift 3 (Malam),8803.52,8558.2,0,65.1,7.33,170.18,197.38,245.3199999999997,2.7866126276761984,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-16 05:00:00,Shift 3 (Malam),8639.82,8324.29,0,54.3,6.89,206.58,178.8,315.52999999999884,3.6520436768358464,Normal,27.78,180570.0,Sedang (50-150 NTU)
2026-08-16 06:00:00,Shift 3 (Malam),8733.61,8409.2,0,44.9,7.16,181.16,167.55,324.40999999999985,3.7145006474985696,Normal,13.609999999999985,88464.9999999999,Rendah (<50 NTU)
2026-08-16 07:00:00,Shift 3 (Malam),8701.89,8380.67,0,41.1,7.26,188.11,161.63,321.21999999999935,3.6913819871315234,Normal,26.480000000000018,172120.00000000012,Rendah (<50 NTU)
2026-08-16 08:00:00,Shift 1 (Pagi),8714.65,8424.8,0,59.3,7.53,185.24,187.3,289.85000000000036,3.326008502923243,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-16 09:00:00,Shift 1 (Pagi),8584.05,8299.16,0,120.0,7.34,289.79,267.84,284.8899999999994,3.3188296899482115,Normal,21.950000000000045,142675.0000000003,Sedang (50-150 NTU)
2026-08-16 10:00:00,Shift 1 (Pagi),8703.68,8440.46,0,103.7,7.03,273.01,248.83,263.22000000000116,3.024238023456758,Normal,24.17999999999998,157169.99999999985,Sedang (50-150 NTU)
2026-08-16 11:00:00,Shift 1 (Pagi),8774.7,8469.51,0,63.9,7.54,201.89,195.05,305.1900000000005,3.4780676262436376,Normal,6.839999999999975,44459.99999999984,Sedang (50-150 NTU)
2026-08-16 12:00:00,Shift 1 (Pagi),8917.67,8633.14,0,184.4,7.21,353.69,370.08,284.53000000000065,3.1906316335993665,Normal,0.0,0.0,Tinggi (150-300 NTU)
2026-08-16 13:00:00,Shift 1 (Pagi),8843.89,8164.91,1,60.9,7.15,234.54,192.3,678.9799999999996,7.677390831410155,Normal (Proses Backwash),42.23999999999998,274559.9999999999,Sedang (50-150 NTU)
2026-08-16 14:00:00,Shift 1 (Pagi),9022.98,8747.15,0,133.1,7.13,358.17,300.49,275.8299999999999,3.0569723084834495,Normal,57.68000000000001,374920.00000000006,Sedang (50-150 NTU)
2026-08-16 15:00:00,Shift 1 (Pagi),8584.9,8288.64,0,147.3,6.88,320.47,305.37,296.2600000000002,3.450942934687652,Normal,15.100000000000023,98150.00000000015,Sedang (50-150 NTU)
2026-08-16 16:00:00,Shift 2 (Sore),8830.85,8515.43,0,94.8,7.18,268.92,239.93,315.4200000000001,3.571796599421347,Normal,28.99000000000001,188435.00000000006,Sedang (50-150 NTU)
2026-08-16 17:00:00,Shift 2 (Sore),8727.5,8492.7,0,59.1,7.3,195.0,187.29,234.79999999999927,2.6903466055571386,Normal,7.710000000000008,50115.00000000005,Sedang (50-150 NTU)
2026-08-16 18:00:00,Shift 2 (Sore),9028.47,8705.0,0,67.3,7.12,205.59,205.52,323.46999999999935,3.5827775913305286,Normal,0.06999999999999318,454.99999999995566,Sedang (50-150 NTU)
2026-08-16 19:00:00,Shift 2 (Sore),8578.76,8304.03,0,84.6,7.28,268.61,219.06,274.72999999999956,3.202444176081386,Normal,49.55000000000001,322075.00000000006,Sedang (50-150 NTU)
2026-08-16 20:00:00,Shift 2 (Sore),8574.04,8265.54,0,45.3,7.03,156.41,165.07,308.5,3.598070454534851,Normal,0.0,0.0,Rendah (<50 NTU)
2026-08-16 21:00:00,Shift 2 (Sore),8610.09,8346.56,0,52.5,7.17,185.65,175.62,263.53000000000065,3.0607113282207346,Normal,10.030000000000001,65195.00000000001,Sedang (50-150 NTU)
2026-08-16 22:00:00,Shift 2 (Sore),8381.42,8130.58,0,50.9,7.26,183.52,168.87,250.84000000000015,2.992810287516914,Normal,14.650000000000006,95225.00000000004,Sedang (50-150 NTU)
2026-08-16 23:00:00,Shift 2 (Sore),8621.14,8303.05,0,97.9,7.24,289.0,238.43,318.09000000000015,3.689651252618565,Normal,50.56999999999999,328704.99999999994,Sedang (50-150 NTU)
2026-08-17 00:00:00,Shift 3 (Malam),8586.13,8343.44,0,127.2,6.88,319.9,277.76,242.6899999999987,2.826535354111791,Normal,42.139999999999986,273909.9999999999,Sedang (50-150 NTU)
2026-08-17 01:00:00,Shift 3 (Malam),8722.56,8028.77,1,105.4,7.11,238.27,251.81,693.789999999999,7.953972228336625,Normal (Proses Backwash),0.0,0.0,Sedang (50-150 NTU)
2026-08-17 02:00:00,Shift 3 (Malam),8751.26,8477.42,0,117.9,7.54,291.69,270.14,273.84000000000015,3.1291494024860436,Normal,21.55000000000001,140075.0000000001,Sedang (50-150 NTU)
2026-08-17 03:00:00,Shift 3 (Malam),8981.43,8696.86,0,57.2,7.1,205.55,190.03,284.5699999999997,3.1684264087121954,Normal,15.52000000000001,100880.00000000007,Sedang (50-150 NTU)
2026-08-17 04:00:00,Shift 3 (Malam),8842.56,8586.04,0,68.5,7.2,215.52,202.99,256.5199999999986,2.9009698548836385,Normal,12.530000000000001,81445.00000000001,Sedang (50-150 NTU)
2026-08-17 05:00:00,Shift 3 (Malam),8613.46,8333.96,0,70.6,7.18,226.59,200.6,279.5,3.24492132081649,Normal,25.99000000000001,168935.00000000006,Sedang (50-150 NTU)
2026-08-17 06:00:00,Shift 3 (Malam),8565.24,8314.9,0,94.7,7.51,224.89,232.5,250.34000000000015,2.9227435541794526,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-17 07:00:00,Shift 3 (Malam),8773.79,8549.96,0,60.0,7.46,198.41,189.45,223.83000000000175,2.5511210092787917,Normal,8.960000000000008,58240.00000000005,Sedang (50-150 NTU)
2026-08-17 08:00:00,Shift 1 (Pagi),8501.97,8259.35,0,114.7,7.36,288.64,258.1,242.61999999999898,2.8536915561922593,Normal,30.539999999999964,198509.99999999977,Sedang (50-150 NTU)
2026-08-17 09:00:00,Shift 1 (Pagi),8974.72,8749.61,0,145.4,7.01,359.09,316.55,225.10999999999876,2.508267667403538,Normal,42.539999999999964,276509.99999999977,Sedang (50-150 NTU)
2026-08-17 10:00:00,Shift 1 (Pagi),8876.92,8542.09,0,96.7,7.27,266.29,243.86,334.8299999999999,3.771916385412958,Normal,22.430000000000007,145795.00000000006,Sedang (50-150 NTU)
2026-08-17 11:00:00,Shift 1 (Pagi),8629.62,8305.54,0,67.3,7.31,207.64,196.45,324.0799999999999,3.7554376670119876,Normal,11.189999999999998,72734.99999999999,Sedang (50-150 NTU)
2026-08-17 12:00:00,Shift 1 (Pagi),8443.03,8188.58,0,55.4,7.06,188.49,176.09,254.45000000000073,3.0137284837315597,Normal,12.400000000000006,80600.00000000004,Sedang (50-150 NTU)
2026-08-17 13:00:00,Shift 1 (Pagi),8903.08,8216.2,1,51.0,7.03,204.43,179.44,686.8799999999992,7.715082870197721,Normal (Proses Backwash),24.99000000000001,162435.00000000006,Sedang (50-150 NTU)
2026-08-17 14:00:00,Shift 1 (Pagi),8682.82,8426.72,0,36.4,7.54,167.62,154.82,256.10000000000036,2.949502580958725,Normal,12.800000000000011,83200.00000000007,Rendah (<50 NTU)
2026-08-17 15:00:00,Shift 1 (Pagi),8885.67,8586.01,0,71.4,7.14,207.48,208.18,299.65999999999985,3.372396228984419,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-17 16:00:00,Shift 2 (Sore),8460.84,8160.73,0,69.8,7.52,192.35,196.01,300.1100000000006,3.5470473380893695,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-17 17:00:00,Shift 2 (Sore),8610.09,8288.87,0,111.7,7.4,247.07,257.15,321.21999999999935,3.730739167650969,Normal,0.0,0.0,Sedang (50-150 NTU)
2026-08-17 18:00:00,Shift 2 (Sore),8700.79,8438.0,0,61.5,7.28,227.3,189.98,262.7900000000009,3.020300455475892,Normal,37.32000000000002,242580.00000000015,Sedang (50-150 NTU)
2026-08-17 19:00:00,Shift 2 (Sore),8707.05,8400.71,0,73.1,7.29,236.09,206.27,306.34000000000015,3.518298390384805,Normal,29.819999999999993,193829.99999999994,Sedang (50-150 NTU)
2026-08-17 20:00:00,Shift 2 (Sore),8632.49,8386.83,0,88.1,6.92,241.38,225.28,245.65999999999985,2.8457606090479093,Normal,16.099999999999994,104649.99999999996,Sedang (50-150 NTU)
2026-08-17 21:00:00,Shift 2 (Sore),8793.43,8460.38,0,96.0,7.24,251.14,240.63,333.0500000000011,3.787486794117893,Normal,10.509999999999991,68314.99999999994,Sedang (50-150 NTU)
2026-08-17 22:00:00,Shift 2 (Sore),8539.86,8323.5,0,106.1,7.48,255.91,247.47,216.36000000000058,2.5335309946533147,Normal,8.439999999999998,54859.999999999985,Sedang (50-150 NTU)
2026-08-17 23:00:00,Shift 2 (Sore),8678.64,8393.59,0,84.5,7.34,258.51,221.43,285.0499999999993,3.284500797359947,Normal,37.079999999999984,241019.99999999988,Sedang (50-150 NTU)
